Rooms,Footage,Rent,address,title,description,street,city,canton,Address_Latitude,Address_Longitude,City_Latitude,City_Longitude,Distance_to_City_Center(km)
4.0,67,2255,"1205 Genève, GE",«Appartement de 4 pièces à Plainpalais»,,,1205 Genève,GE,46.19636111446079,6.142585196813726,46.2017559,6.1466014,0.6748276638607681
3.5,100,3125,"1227 Carouge GE, GE","«MEUBLÉ, DURÉE DÉTERMINÉE: APPARTEMENT 3½ PIÈCES À CAROUGE (GE)»",,,1227 Carouge GE,GE,46.184653016271184,6.138414957966102,46.1846691,6.1396839,0.09770497404823614
4.0,75,2153,"Route de Mon-Idée 47, 1226 Thônex, GE",«Bel appartement de 4 pièces dans la campagne genevoise»,"Etes-vous désireux de résider dans un quartier calme situé en campagne genevoise? Une vie de quartier qui vous offre :le calme de la campagne la proximité du centre de Thônex qui est une commune très accueillante et bien desservie par les transports publicsUn immeuble:immeuble sécurisé et doté d'un ascenseursécurisé par un digicodeéquipé de caves et d'une buanderie communeEtes-vous à la recherche d'un appartement rafraîchi, qui vous offre les caractéristiques suivantes :séjour lumineux avec placard encastrécuisine agencée et équipéehall d'entré",Route de Mon-Idée 47,1226 Thônex,GE,46.2064359,6.2177627,46.1884304,6.1983858,2.4965317691216966
1.0,32,1990,"Rue Marignac 6, 1206 Genève, GE","«Au coeur de Champel, studio meublé au 5ème étage»",,Rue Marignac 6,1206 Genève,GE,46.1946274,6.153696,46.2017559,6.1466014,0.9625261952331935
1.0,31,2090,"Rue de Contamines 36, 1206 Genève, GE","«Au coeur de Champel à Genève, studio meublé au 6ème étage»",,Rue de Contamines 36,1206 Genève,GE,46.1944121,6.154268832922774,46.2017559,6.1466014,1.007509497759794
3.0,62,3030,"Rue Marignac 6, 1206 Genève, GE",«Lumineux appartement de 3 pièces meublé à Champel / Bright fully furnished 1-bedroom apartment in Champel»,,Rue Marignac 6,1206 Genève,GE,46.1946274,6.153696,46.2017559,6.1466014,0.9625261952331935
2.5,36,1300,"1205 Genève, GE","«Plainpalais 2,5P proche de toutes les commodités»",,,1205 Genève,GE,46.19636111446079,6.142585196813726,46.2017559,6.1466014,0.6748276638607681
4.0,70,2000,"1207 Genève, GE",«EAUX-VIVES Appartement de 4P»,,,1207 Genève,GE,46.201837105691055,6.158530663414634,46.2017559,6.1466014,0.9181240106493915
4.0,83,2990,"Chemin des Etournelles 16, 1255 Veyrier, GE","«Très bel appartement rénové et moderne, situé dans une agréable copropriété au calme.»",,Chemin des Etournelles 16,1255 Veyrier,GE,46.168722,6.183168933968604,46.1668163,6.185681,0.28692491913760587
3.0,62,2600,"Avenue du Lignon 26, 1219 Le Lignon, GE",«Geneve-Vernier 3p meublé avec balcon 2'600--CHF»,,Avenue du Lignon 26,1219 Le Lignon,GE,46.20199383157895,6.094925189473684,46.2040435,6.0960319,0.24330698664241082
4.0,61,2326,"Route de Mon-Idée 49, 1226 Thônex, GE",«Appartement de 4 pièces - attique en campagne genevoise»,"Etes-vous désireux de résider dans un quartier calme situé en campagne genevoise? Une vie de quartier qui vous offre :le calme de la campagne la proximité du centre de Thônex qui est une commune très accueillante et bien desservie par les transports publicsUn immeuble:immeuble sécurisé et doté d'un ascenseursécurisé par un digicodeéquipé de caves et d'une buanderie communeEtes-vous à la recherche d'un appartement rafraîchi, qui vous offre les caractéristiques suivantes :séjour lumineuxcuisine agencée et équipéehall d'entréedeux chambres spacieu",Route de Mon-Idée 49,1226 Thônex,GE,46.2066605,6.2177869,46.1884304,6.1983858,2.517706890630248
3.0,68,2880,"Rue de l' Athénée 38, 1206 Genève, GE",«Bel appartement lumineux entièrement meublé à Champel.»,,Rue de l' Athénée 38,1206 Genève,GE,46.1947548,6.1542377,46.2017559,6.1466014,0.9754321972566012
1.0,23,1340,"Rue des Glacis-de-Rive, 1207 Genève, GE","«Rive, Rue des Glacis-de-Rive, Studio au 3ème étage, env. 23m2»",,Rue des Glacis-de-Rive,1207 Genève,GE,46.2008737,6.1553242,46.2017559,6.1466014,0.6784444413128681
2.5,38,2400,"1203 Genève, GE","«MEUBLÉ, DURÉE DÉTERMINÉE: APPARTEMENT 2½ PIÈCES À GENÈVE - SAINT-JEAN/»",,,1203 Genève,GE,46.20823453571429,6.125965495,46.2017559,6.1466014,1.7438106451136042
5.0,105,2750,"1213 Onex, GE",«Appartement de 5 pièces à Onex»,,,1213 Onex,GE,46.18969132193549,6.1077354238709685,46.1836866,6.1001084,0.8891280812285294
1.5,27,1385,"Rue De-Monthoux 27, 1201 Genève, GE",«Joli appartement de 1.5 pièces au coeur de Genève»,,Rue De-Monthoux 27,1201 Genève,GE,46.2106756,6.1478358,46.2017559,6.1466014,0.9963639425531108
2.5,49,1790,"Route du Mandement 129, 1242 Satigny, GE","«2,5 pièces entièrement rénové et réaménagé dans un immeuble villageois»",,Route du Mandement 129,1242 Satigny,GE,46.2157538,6.033504103680372,46.2157703,6.0330885,0.03202944122802861
3.5,68,2590,"Avenue De-Luserna, 34, 1203 Genève, GE","«Reprise de bail - Appartement 3,5 pièces»",,Avenue De-Luserna,34,"1203 Genève, GE",46.2138959,6.124876007488355,41.0766019,29.052495,1923.4059175472603
1.5,34,1375,"Rue jean antoine gautier 16, 1201 Genève, GE",«Remise de bail appartement 1.5pce»,,Rue jean antoine gautier 16,1201 Genève,GE,46.2139206,6.1497856,46.2017559,6.1466014,1.3746671017517997
4.5,73,2444,"Chemin de l'Esplanade 20, 1214 Vernier, GE",«Appartement de 4.5 dans le quartier de Vernier»,,Chemin de l'Esplanade 20,1214 Vernier,GE,46.2159637,6.08919915027473,46.2131843,6.0815756,0.6630116091909247
6.0,100,1300,"Rue Hoffmann 1, 1202 Genève, GE",«Recherche colocataire pour une chambre et une salle de bain»,,Rue Hoffmann 1,1202 Genève,GE,46.214073,6.12943,46.2017559,6.1466014,1.9031071973218392
5.0,115,2900,"Rue du grand pré, 1202 Genève, GE",«Appartement moderne - 5 pièces- rue du grand pré»,,Rue du grand pré,1202 Genève,GE,46.2126688,6.1377276,46.2017559,6.1466014,1.3924025248929033
1.0,37,800,"Rue du Grand Pré, 1202 Genève, GE",«Appartement 1 pièces meublé»,,Rue du Grand Pré,1202 Genève,GE,46.2126688,6.1377276,46.2017559,6.1466014,1.3924025248929033
3.0,50,2570,"1212 Grand-Lancy, GE",«Appartement refait à Neuf a Lancy»,,,1212 Grand-Lancy,GE,46.1758901,6.1226129,46.1758901,6.1226129,0.0
3.0,62,2880,"Rue Marignac 6, 1206 Genève, GE",«Appartement meublé de 3 pièces au 4ème étage à Genève»,,Rue Marignac 6,1206 Genève,GE,46.1946274,6.153696,46.2017559,6.1466014,0.9625261952331935
2.5,60,1350,"Chemin de Castelver 12, 1255 Veyrier, GE",«reprise de bail VEYRIER»,,Chemin de Castelver 12,1255 Veyrier,GE,46.1654065,6.186947263500235,46.1668163,6.185681,0.18461783888815367
5.0,90,3015,"Rue Charles Giron 25, 1203 Genève, GE",«Magnifique appartement au cœur du quartier de Saint-Jean»,,Rue Charles Giron 25,1203 Genève,GE,46.20643085,6.127398863856174,46.2017559,6.1466014,1.5665347631939894
3.5,80,2280,"Rue de Contamines 31, 1206 Genève, GE",«3.5 pièces à louer - reprise de bail au 15 mai 2023»,,Rue de Contamines 31,1206 Genève,GE,46.1940543,6.1544475,46.2017559,6.1466014,1.0478820999551306
3.5,49,2235,"Rue Du 31 Decembre, 1207 Genève, GE",«Rue Du 31 Decembre»,,Rue Du 31 Decembre,1207 Genève,GE,46.2014784,6.1618161,46.2017559,6.1466014,1.1713380889246394
4.0,75,3192,"1203 Genève, GE",«MEUBLÉ: APPARTEMENT 4 PIÈCES À GENÈVE - LANCY»,,,1203 Genève,GE,46.20823453571429,6.125965495,46.2017559,6.1466014,1.7438106451136042
4.0,90,3120,"1204 Genève, GE","«MEUBLÉ, DURÉE DÉTERMINÉE: APPARTEMENT 4 PIÈCES À GENÈVE - JONCTION»",,,1204 Genève,GE,46.202203703587855,6.146688381692732,46.2017559,6.1466014,0.050241442287355886
1.5,55,2793,"1203 Genève, GE",«MEUBLÉ: LOFT À GENÈVE - CHÂTELAINE»,,,1203 Genève,GE,46.20823453571429,6.125965495,46.2017559,6.1466014,1.7438106451136042
4.0,93,3200,"1203 Genève, GE",«Appartement moderne 4p meublé»,,,1203 Genève,GE,46.20823453571429,6.125965495,46.2017559,6.1466014,1.7438106451136042
3.0,45,2980,"Rue de Contamines 36, 1206 Genève, GE","«Au coeur de Champel à Genève, appartement meublé de 3 pièces au 1er étage»",,Rue de Contamines 36,1206 Genève,GE,46.1944121,6.154268832922774,46.2017559,6.1466014,1.007509497759794
1.0,31,2090,"Rue de Contamines 36, 1206 Genève, GE","«Au calme, studio meublé au 7ème étage au coeur de Champel à Genève»",,Rue de Contamines 36,1206 Genève,GE,46.1944121,6.154268832922774,46.2017559,6.1466014,1.007509497759794
2.5,40,1340,"1224 Chêne-Bougeries, GE","«reprise de bail 2,5 pièces»",,,1224 Chêne-Bougeries,GE,46.2012185477612,6.188509247761194,46.1963639,6.1854072,0.59025215948308
1.0,18,1500,"1223 Cologny, GE",«Chambre à loyer à Cologny»,,,1223 Cologny,GE,46.20855249565218,6.179361423913043,46.2163962,6.1817613,0.8915140063200411
3.0,60,1500,"Route du Pas-de-l'Echelle 120, 1255 Veyrier, GE",«Appartement de 3 pièce sur Veyrier»,,Route du Pas-de-l'Echelle 120,1255 Veyrier,GE,46.167217050000005,6.186101425892856,46.1668163,6.185681,0.05508137728953987
3.5,65,2600,"1202 Genève, GE",«Offre de Sous-location Genève»,,,1202 Genève,GE,46.21640715589124,6.14330088489426,46.2017559,6.1466014,1.6488231405746114
2.0,40,1300,"Rue Prévost Martin, 1205 Genève, GE",«Super T2 moderne avec balcon cave»,,Rue Prévost Martin,1205 Genève,GE,46.1964623,6.14562,46.2017559,6.1466014,0.5934478831037596
3.0,60,2350,"Rue de la Tour Maîtresse, 1204 Genève, GE",«Magnifique appartement à sous louer au centre ville»,,Rue de la Tour Maîtresse,1204 Genève,GE,46.20264,6.1516349,46.2017559,6.1466014,0.39965627743388865
1.0,37,1750,"Avenue Krieg, 1208 Genève, GE",«Appartement Genève Champel 40m2»,,Avenue Krieg,1208 Genève,GE,46.1966841,6.1638483,46.2017559,6.1466014,1.4422239479173478
1.5,40,1384,"341 Route de Lausanne, 1290 Versoix, GE","«Reprise de bail : Appartement 1,5 pièces - Bellevue»",,341 Route de Lausanne,1290 Versoix,GE,46.2740255,6.1675169,46.2767572,6.168958,0.32331454826870326
3.5,78,2810,"Route de Frontenex 42, 1207 Genève, GE","«Reprise de bail - 3,5 pièces aux Eaux-Vives»",,Route de Frontenex 42,1207 Genève,GE,46.201253050000005,6.161146087021148,46.2017559,6.1466014,1.1207649607454384
1.0,18,910,"Rue des Pénates 3, 1201 Genève, GE",«Chambre meublée Quartier St Jean»,,Rue des Pénates 3,1201 Genève,GE,46.20597135,6.130872201557631,46.2017559,6.1466014,1.2980645031422344
3.0,60,2400,"1227 Carouge GE, GE",«Appartement 3 pièces à la jonction avec vue dégagée»,,,1227 Carouge GE,GE,46.184653016271184,6.138414957966102,46.1846691,6.1396839,0.09770497404823614
3.5,67,2330,"Rue des Pâquis 14, 1201 Genève, GE",«Appartement»,,Rue des Pâquis 14,1201 Genève,GE,46.2098051,6.1480865,46.2017559,6.1466014,0.9022971947444599
2.0,30,1120,"1205 Genève, GE",«Chambre meublée à louer»,,,1205 Genève,GE,46.19636111446079,6.142585196813726,46.2017559,6.1466014,0.6748276638607681
1.0,23,1290,"1245 Collonge-Bellerive, GE","«Studio meublé, libre de suite jusqu'au 15.09.2023»",,,1245 Collonge-Bellerive,GE,46.25124278333333,6.207254,46.2537418,6.2045928,0.34508630818189223
1.0,12,850,"1206 Genève, GE",«chambre à louer à Champel»,,,1206 Genève,GE,46.1913490898305,6.155401546327683,46.2017559,6.1466014,1.3408382103302183
2.5,60,2100,"1214 Vernier, GE",«Sous location appartement»,,,1214 Vernier,GE,46.21248801407408,6.081491671111111,46.2131843,6.0815756,0.07769232222025303
1.0,25,825,"1290 Versoix, GE",«Chambre en sous-location»,,,1290 Versoix,GE,46.29619018952381,6.150902112380952,46.2767572,6.168958,2.567931195004844
5.0,130,1837,"1205 Genève, GE",«Appartement 5 pièces 1837 fr + parking coopératif»,,,1205 Genève,GE,46.19636111446079,6.142585196813726,46.2017559,6.1466014,0.6748276638607681
3.0,55,1750,"1205 Genève, GE",«Appartement à louer»,,,1205 Genève,GE,46.19636111446079,6.142585196813726,46.2017559,6.1466014,0.6748276638607681
2.0,40,1560,"1205 Genève, GE",«Sous-location 2 pièces (MEUBLE)»,,,1205 Genève,GE,46.19636111446079,6.142585196813726,46.2017559,6.1466014,0.6748276638607681
4.5,130,2570,"La Ruelle, 1214 Vernier, GE","«Appartement triplex dans ferme rénovée, 4,5 pièces, 130m2»",,La Ruelle,1214 Vernier,GE,46.2129213,6.0822786,46.2131843,6.0815756,0.06149123171879816
2.0,44,1600,"1203 Genève, GE",«appartement de 2 pièces quartier de Saint Jean»,,,1203 Genève,GE,46.20823453571429,6.125965495,46.2017559,6.1466014,1.7438106451136042
1.5,35,1422,"1204 Genève, GE",«Genève centre - Vieille Ville»,,,1204 Genève,GE,46.202203703587855,6.146688381692732,46.2017559,6.1466014,0.050241442287355886
3.0,48,1750,"Chemin Alfred-Bétems 3, 1218 Le Grand-Saconnex, GE",«Reprise de bails»,,Chemin Alfred-Bétems 3,1218 Le Grand-Saconnex,GE,46.2373921,6.124318453024884,46.2363321,6.126532,0.2070661714262799
2.5,45,1790,"1207 Genève, GE",«Sous-location appartement meuble et équipé»,,,1207 Genève,GE,46.201837105691055,6.158530663414634,46.2017559,6.1466014,0.9181240106493915
2.0,30,1370,"1225 Chêne-Bourg, GE",«Sudio en sous location a Chene Bourg 1370 chf»,,,1225 Chêne-Bourg,GE,46.19658054545455,6.194293324675325,46.1942388,6.1934779,0.2678473625497658
3.5,74,2562,"1205 Genève, GE",«Reprise de bail appartement traversant rue de Carouge»,,,1205 Genève,GE,46.19636111446079,6.142585196813726,46.2017559,6.1466014,0.6748276638607681
1.0,25,800,"1201 Genève, GE",«Chambre Meublé à Louer»,,,1201 Genève,GE,46.20979151029412,6.145443730606618,46.2017559,6.1466014,0.8979493700549136
3.0,60,2100,"1218 Le Grand-Saconnex, GE",«3 pièces / Gd-Saconnex - bail à remettre au 15 avril»,,,1218 Le Grand-Saconnex,GE,46.23106860833333,6.121022319166667,46.2363321,6.126532,0.7225890547343923
2.5,55,2100,"1205 Genève, GE",«Superbe apartment spacieux 1 chambre au coeur de Genève»,,,1205 Genève,GE,46.19636111446079,6.142585196813726,46.2017559,6.1466014,0.6748276638607681
3.5,56,2250,"1201 Genève, GE",«Superbe appartement a sous-louer près du lac»,,,1201 Genève,GE,46.20979151029412,6.145443730606618,46.2017559,6.1466014,0.8979493700549136
1.5,45,1650,"1224 Chêne-Bougeries, GE",«Sous-location-Parc Gradelle»,,,1224 Chêne-Bougeries,GE,46.2012185477612,6.188509247761194,46.1963639,6.1854072,0.59025215948308
3.5,74,2700,"Route de Suisse, 1290 Versoix, GE",«Appartement à louer»,,Route de Suisse,1290 Versoix,GE,46.2927206,6.1657887,46.2767572,6.168958,1.7916785080286555
3.0,65,2130,"1231 Conches, GE",«Duplex avec très grand jardin»,,,1231 Conches,GE,46.1776592,6.1738348,46.1776592,6.1738348,0.0
1.5,44,1950,"Chemin Taverney, 1205 Genève, GE",«A LOUER: lumineux studio à Grand-Saconnex (GE) au 8ème étage»,,Chemin Taverney,1205 Genève,GE,46.2298076,6.1189313,46.2017559,6.1466014,3.7764940803052918
1.0,27,350,"Genève, 1205 Genève, GE",«Chambre pour FEMMES à partager (devant Théatre Pitoeff)»,,Genève,1205 Genève,GE,46.2017559,6.1466014,46.2017559,6.1466014,0.0
3.0,55,2400,"Route du Grand-Lancy 40, 1212 Grand-Lancy, GE",«Joli appartement»,,Route du Grand-Lancy 40,1212 Grand-Lancy,GE,46.18504595,6.122310467607862,46.1758901,6.1226129,1.0183502989262339
3.0,40,1610,"1217 Meyrin, GE",«Appartment Meyrin Village»,,,1217 Meyrin,GE,46.22945502293578,6.0735169165137615,46.2283226,6.0712016,0.2181174386474479
1.5,15,850,"chemin des sarments 26, 1222 Vésenaz, GE",«Jolie chambre meublée salle de bain privée»,,chemin des sarments 26,1222 Vésenaz,GE,46.23792295,6.203197948811091,46.2399181,6.1982222,0.44233334279287195
1.0,10,950,"1203 Genève, GE",«location une piece»,,,1203 Genève,GE,46.20823453571429,6.125965495,46.2017559,6.1466014,1.7438106451136042
5.0,100,2955,"Chemin de la Fontaine 2, 1224 Chêne-Bougeries, GE",«Appartement 5 pièces à Chêne-Bougeries»,,Chemin de la Fontaine 2,1224 Chêne-Bougeries,GE,46.1966565,6.190668,46.1963639,6.1854072,0.40621671888415806
5.0,117,1160,"Adrien Jeandin 18, 1226 Thônex, GE","«Superbe apt lumineux, calme, magnifique vue en colocation»",,Adrien Jeandin 18,1226 Thônex,GE,46.1911076,6.2011442,46.1884304,6.1983858,0.3656577403992304
1.0,15,2000,"1206 Genève, GE",«Chambre à louer»,,,1206 Genève,GE,46.1913490898305,6.155401546327683,46.2017559,6.1466014,1.3408382103302183
1.0,26,1350,"1234 Vessy, GE",«Chambre à louer»,,,1234 Vessy,GE,46.1722953,6.1585455,46.1722953,6.1585455,0.0
3.5,70,1840,"1288 Aire-la-Ville, GE","«Appartement duplex 3,5 pièces à la campagne»",,,1288 Aire-la-Ville,GE,46.1916345,6.041865716666666,46.1905919,6.0428776,0.13966759890576166
3.0,60,2250,"Rue Dizerens 1, 1205 Genève, GE",«A louer 3 pces - Quartier Plainpalais - 1205 Genève»,,Rue Dizerens 1,1205 Genève,GE,46.1927668,6.14348938859827,46.2017559,6.1466014,1.0278400586200378
5.0,120,1000,"1218 Le Grand-Saconnex, GE",«Location»,,,1218 Le Grand-Saconnex,GE,46.23106860833333,6.121022319166667,46.2363321,6.126532,0.7225890547343923
2.0,50,1600,"Chemin de champlong, 1284 Chancy, GE",«Appartement à louer à Chancy 1284»,,Chemin de champlong,1284 Chancy,GE,46.1497013,5.9743683,46.1494748,5.9726238,0.13672446485424816
3.5,63,1500,"1207 Genève, GE","«Échange uniquement 3.5 pièce appartement Eaux-Vives, Genève»",,,1207 Genève,GE,46.201837105691055,6.158530663414634,46.2017559,6.1466014,0.9181240106493915
3.0,20,1000,"1290 Versoix, GE",«Belle chambre très spacieux à Genève»,,,1290 Versoix,GE,46.29619018952381,6.150902112380952,46.2767572,6.168958,2.567931195004844
4.5,103,1420,"Rue du Kirlou 25, 2800 Delémont, JU","«zone de verdure grande véranda offrant une vue magnifique, colonne de lavage»",,Rue du Kirlou 25,2800 Delémont,JU,47.374885,7.35956605,47.3615882,7.354445,1.5280089572074582
2.0,44,770,"Rue des Bâts 6, 2800 Delémont, JU",«Entre la gare et la vieille ville»,- Cuisine agencée- Salle de bains- Armoires murales dans le hall- Parquet dans le salon et les chambres- Lumineux- Immeuble avec ascenseur- Cave,Rue des Bâts 6,2800 Delémont,JU,47.36504765,7.34592126544114,47.3615882,7.354445,0.7484121275135482
4.5,113,1460,"Carrière 26, 2800 Delémont, JU","«avec balcon, immeuble avec ascenseur, place de jeux»",,Carrière 26,2800 Delémont,JU,47.3574354,7.2876975,47.3615882,7.354445,5.0487829259147405
